open_ts_int,open_ts_str,open,high,low,close,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume
1656223200000,2022-06-26 06:00:00,1240.52,1252.0,1233.2,1247.01,38986.6005,1205.57,1210.89,1201.45,15611.3145,1209.43,1256.77,1207.69,88620.3978,1248.41,1252.91,1240.57,49810.3531,1242.4,1248.26,1239.4,22542.5661,1242.31,1245.51,1235.36,23970.6098,1240.02,1245.9,1228.28,30168.7066,1235.83,1236.75,1227.43,17564.754,1231.89,1235.38,1229.63,10853.9058,1233.28,1242.74,1232.42,21131.8432,1237.7,1242.55,1232.5,14283.7729
1656219600000,2022-06-26 05:00:00,1237.7,1242.55,1232.5,1240.51,14283.7729,1212.01,1214.57,1202.69,22386.3116,1205.57,1210.89,1201.45,15611.3145,1209.43,1256.77,1207.69,88620.3978,1248.41,1252.91,1240.57,49810.3531,1242.4,1248.26,1239.4,22542.5661,1242.31,1245.51,1235.36,23970.6098,1240.02,1245.9,1228.28,30168.7066,1235.83,1236.75,1227.43,17564.754,1231.89,1235.38,1229.63,10853.9058,1233.28,1242.74,1232.42,21131.8432
1656216000000,2022-06-26 04:00:00,1233.28,1242.74,1232.42,1237.7,21131.8432,1196.42,1213.61,1191.63,36286.2366,1212.01,1214.57,1202.69,22386.3116,1205.57,1210.89,1201.45,15611.3145,1209.43,1256.77,1207.69,88620.3978,1248.41,1252.91,1240.57,49810.3531,1242.4,1248.26,1239.4,22542.5661,1242.31,1245.51,1235.36,23970.6098,1240.02,1245.9,1228.28,30168.7066,1235.83,1236.75,1227.43,17564.754,1231.89,1235.38,1229.63,10853.9058
1656212400000,2022-06-26 03:00:00,1231.89,1235.38,1229.63,1233.28,10853.9058,1193.23,1203.58,1187.39,33968.8767,1196.42,1213.61,1191.63,36286.2366,1212.01,1214.57,1202.69,22386.3116,1205.57,1210.89,1201.45,15611.3145,1209.43,1256.77,1207.69,88620.3978,1248.41,1252.91,1240.57,49810.3531,1242.4,1248.26,1239.4,22542.5661,1242.31,1245.51,1235.36,23970.6098,1240.02,1245.9,1228.28,30168.7066,1235.83,1236.75,1227.43,17564.754
1656208800000,2022-06-26 02:00:00,1235.83,1236.75,1227.43,1231.88,17564.754,1183.94,1194.6,1180.0,27344.4843,1193.23,1203.58,1187.39,33968.8767,1196.42,1213.61,1191.63,36286.2366,1212.01,1214.57,1202.69,22386.3116,1205.57,1210.89,1201.45,15611.3145,1209.43,1256.77,1207.69,88620.3978,1248.41,1252.91,1240.57,49810.3531,1242.4,1248.26,1239.4,22542.5661,1242.31,1245.51,1235.36,23970.6098,1240.02,1245.9,1228.28,30168.7066
1656205200000,2022-06-26 01:00:00,1240.02,1245.9,1228.28,1235.83,30168.7066,1193.8,1203.64,1181.83,46596.6592,1183.94,1194.6,1180.0,27344.4843,1193.23,1203.58,1187.39,33968.8767,1196.42,1213.61,1191.63,36286.2366,1212.01,1214.57,1202.69,22386.3116,1205.57,1210.89,1201.45,15611.3145,1209.43,1256.77,1207.69,88620.3978,1248.41,1252.91,1240.57,49810.3531,1242.4,1248.26,1239.4,22542.5661,1242.31,1245.51,1235.36,23970.6098
1656201600000,2022-06-26 00:00:00,1242.31,1245.51,1235.36,1240.02,23970.6098,1199.63,1206.17,1191.69,31654.9846,1193.8,1203.64,1181.83,46596.6592,1183.94,1194.6,1180.0,27344.4843,1193.23,1203.58,1187.39,33968.8767,1196.42,1213.61,1191.63,36286.2366,1212.01,1214.57,1202.69,22386.3116,1205.57,1210.89,1201.45,15611.3145,1209.43,1256.77,1207.69,88620.3978,1248.41,1252.91,1240.57,49810.3531,1242.4,1248.26,1239.4,22542.5661
1656198000000,2022-06-25 23:00:00,1242.4,1248.26,1239.4,1242.36,22542.5661,1196.83,1208.27,1189.45,48591.6704,1199.63,1206.17,1191.69,31654.9846,1193.8,1203.64,1181.83,46596.6592,1183.94,1194.6,1180.0,27344.4843,1193.23,1203.58,1187.39,33968.8767,1196.42,1213.61,1191.63,36286.2366,1212.01,1214.57,1202.69,22386.3116,1205.57,1210.89,1201.45,15611.3145,1209.43,1256.77,1207.69,88620.3978,1248.41,1252.91,1240.57,49810.3531
1656194400000,2022-06-25 22:00:00,1248.41,1252.91,1240.57,1242.4,49810.3531,1217.16,1219.6,1188.32,69863.3827,1196.83,1208.27,1189.45,48591.6704,1199.63,1206.17,1191.69,31654.9846,1193.8,1203.64,1181.83,46596.6592,1183.94,1194.6,1180.0,27344.4843,1193.23,1203.58,1187.39,33968.8767,1196.42,1213.61,1191.63,36286.2366,1212.01,1214.57,1202.69,22386.3116,1205.57,1210.89,1201.45,15611.3145,1209.43,1256.77,1207.69,88620.3978
1656190800000,2022-06-25 21:00:00,1209.43,1256.77,1207.69,1248.41,88620.3978,1226.09,1231.24,1213.0,24567.0019,1217.16,1219.6,1188.32,69863.3827,1196.83,1208.27,1189.45,48591.6704,1199.63,1206.17,1191.69,31654.9846,1193.8,1203.64,1181.83,46596.6592,1183.94,1194.6,1180.0,27344.4843,1193.23,1203.58,1187.39,33968.8767,1196.42,1213.61,1191.63,36286.2366,1212.01,1214.57,1202.69,22386.3116,1205.57,1210.89,1201.45,15611.3145
1656187200000,2022-06-25 20:00:00,1205.57,1210.89,1201.45,1209.43,15611.3145,1227.49,1233.53,1219.3,24325.3002,1226.09,1231.24,1213.0,24567.0019,1217.16,1219.6,1188.32,69863.3827,1196.83,1208.27,1189.45,48591.6704,1199.63,1206.17,1191.69,31654.9846,1193.8,1203.64,1181.83,46596.6592,1183.94,1194.6,1180.0,27344.4843,1193.23,1203.58,1187.39,33968.8767,1196.42,1213.61,1191.63,36286.2366,1212.01,1214.57,1202.69,22386.3116
1656183600000,2022-06-25 19:00:00,1212.01,1214.57,1202.69,1205.57,22386.3116,1227.02,1237.25,1223.89,24499.5078,1227.49,1233.53,1219.3,24325.3002,1226.09,1231.24,1213.0,24567.0019,1217.16,1219.6,1188.32,69863.3827,1196.83,1208.27,1189.45,48591.6704,1199.63,1206.17,1191.69,31654.9846,1193.8,1203.64,1181.83,46596.6592,1183.94,1194.6,1180.0,27344.4843,1193.23,1203.58,1187.39,33968.8767,1196.42,1213.61,1191.63,36286.2366
1656180000000,2022-06-25 18:00:00,1196.42,1213.61,1191.63,1212.05,36286.2366,1234.41,1242.3,1225.02,34636.0092,1227.02,1237.25,1223.89,24499.5078,1227.49,1233.53,1219.3,24325.3002,1226.09,1231.24,1213.0,24567.0019,1217.16,1219.6,1188.32,69863.3827,1196.83,1208.27,1189.45,48591.6704,1199.63,1206.17,1191.69,31654.9846,1193.8,1203.64,1181.83,46596.6592,1183.94,1194.6,1180.0,27344.4843,1193.23,1203.58,1187.39,33968.8767
1656176400000,2022-06-25 17:00:00,1193.23,1203.58,1187.39,1196.43,33968.8767,1219.72,1239.63,1219.31,49189.0249,1234.41,1242.3,1225.02,34636.0092,1227.02,1237.25,1223.89,24499.5078,1227.49,1233.53,1219.3,24325.3002,1226.09,1231.24,1213.0,24567.0019,1217.16,1219.6,1188.32,69863.3827,1196.83,1208.27,1189.45,48591.6704,1199.63,1206.17,1191.69,31654.9846,1193.8,1203.64,1181.83,46596.6592,1183.94,1194.6,1180.0,27344.4843
1656172800000,2022-06-25 16:00:00,1183.94,1194.6,1180.0,1193.23,27344.4843,1218.88,1222.12,1210.68,28695.9674,1219.72,1239.63,1219.31,49189.0249,1234.41,1242.3,1225.02,34636.0092,1227.02,1237.25,1223.89,24499.5078,1227.49,1233.53,1219.3,24325.3002,1226.09,1231.24,1213.0,24567.0019,1217.16,1219.6,1188.32,69863.3827,1196.83,1208.27,1189.45,48591.6704,1199.63,1206.17,1191.69,31654.9846,1193.8,1203.64,1181.83,46596.6592
1656169200000,2022-06-25 15:00:00,1193.8,1203.64,1181.83,1183.94,46596.6592,1221.3,1229.98,1218.28,30270.2827,1218.88,1222.12,1210.68,28695.9674,1219.72,1239.63,1219.31,49189.0249,1234.41,1242.3,1225.02,34636.0092,1227.02,1237.25,1223.89,24499.5078,1227.49,1233.53,1219.3,24325.3002,1226.09,1231.24,1213.0,24567.0019,1217.16,1219.6,1188.32,69863.3827,1196.83,1208.27,1189.45,48591.6704,1199.63,1206.17,1191.69,31654.9846
1656165600000,2022-06-25 14:00:00,1199.63,1206.17,1191.69,1193.8,31654.9846,1223.76,1224.78,1213.45,25755.183,1221.3,1229.98,1218.28,30270.2827,1218.88,1222.12,1210.68,28695.9674,1219.72,1239.63,1219.31,49189.0249,1234.41,1242.3,1225.02,34636.0092,1227.02,1237.25,1223.89,24499.5078,1227.49,1233.53,1219.3,24325.3002,1226.09,1231.24,1213.0,24567.0019,1217.16,1219.6,1188.32,69863.3827,1196.83,1208.27,1189.45,48591.6704
1656162000000,2022-06-25 13:00:00,1196.83,1208.27,1189.45,1199.64,48591.6704,1207.23,1226.9,1205.66,26188.3074,1223.76,1224.78,1213.45,25755.183,1221.3,1229.98,1218.28,30270.2827,1218.88,1222.12,1210.68,28695.9674,1219.72,1239.63,1219.31,49189.0249,1234.41,1242.3,1225.02,34636.0092,1227.02,1237.25,1223.89,24499.5078,1227.49,1233.53,1219.3,24325.3002,1226.09,1231.24,1213.0,24567.0019,1217.16,1219.6,1188.32,69863.3827
1656158400000,2022-06-25 12:00:00,1217.16,1219.6,1188.32,1196.82,69863.3827,1223.81,1227.3,1204.02,26358.0655,1207.23,1226.9,1205.66,26188.3074,1223.76,1224.78,1213.45,25755.183,1221.3,1229.98,1218.28,30270.2827,1218.88,1222.12,1210.68,28695.9674,1219.72,1239.63,1219.31,49189.0249,1234.41,1242.3,1225.02,34636.0092,1227.02,1237.25,1223.89,24499.5078,1227.49,1233.53,1219.3,24325.3002,1226.09,1231.24,1213.0,24567.0019
1656154800000,2022-06-25 11:00:00,1226.09,1231.24,1213.0,1217.16,24567.0019,1216.21,1224.84,1211.63,23607.1194,1223.81,1227.3,1204.02,26358.0655,1207.23,1226.9,1205.66,26188.3074,1223.76,1224.78,1213.45,25755.183,1221.3,1229.98,1218.28,30270.2827,1218.88,1222.12,1210.68,28695.9674,1219.72,1239.63,1219.31,49189.0249,1234.41,1242.3,1225.02,34636.0092,1227.02,1237.25,1223.89,24499.5078,1227.49,1233.53,1219.3,24325.3002
1656151200000,2022-06-25 10:00:00,1227.49,1233.53,1219.3,1226.09,24325.3002,1225.02,1227.1,1208.5,50617.6107,1216.21,1224.84,1211.63,23607.1194,1223.81,1227.3,1204.02,26358.0655,1207.23,1226.9,1205.66,26188.3074,1223.76,1224.78,1213.45,25755.183,1221.3,1229.98,1218.28,30270.2827,1218.88,1222.12,1210.68,28695.9674,1219.72,1239.63,1219.31,49189.0249,1234.41,1242.3,1225.02,34636.0092,1227.02,1237.25,1223.89,24499.5078
1656147600000,2022-06-25 09:00:00,1227.02,1237.25,1223.89,1227.49,24499.5078,1230.31,1242.72,1222.82,41380.3631,1225.02,1227.1,1208.5,50617.6107,1216.21,1224.84,1211.63,23607.1194,1223.81,1227.3,1204.02,26358.0655,1207.23,1226.9,1205.66,26188.3074,1223.76,1224.78,1213.45,25755.183,1221.3,1229.98,1218.28,30270.2827,1218.88,1222.12,1210.68,28695.9674,1219.72,1239.63,1219.31,49189.0249,1234.41,1242.3,1225.02,34636.0092
1656144000000,2022-06-25 08:00:00,1234.41,1242.3,1225.02,1227.02,34636.0092,1224.98,1245.43,1223.29,53971.4181,1230.31,1242.72,1222.82,41380.3631,1225.02,1227.1,1208.5,50617.6107,1216.21,1224.84,1211.63,23607.1194,1223.81,1227.3,1204.02,26358.0655,1207.23,1226.9,1205.66,26188.3074,1223.76,1224.78,1213.45,25755.183,1221.3,1229.98,1218.28,30270.2827,1218.88,1222.12,1210.68,28695.9674,1219.72,1239.63,1219.31,49189.0249
1656140400000,2022-06-25 07:00:00,1219.72,1239.63,1219.31,1234.4,49189.0249,1219.5,1227.41,1215.45,22020.8437,1224.98,1245.43,1223.29,53971.4181,1230.31,1242.72,1222.82,41380.3631,1225.02,1227.1,1208.5,50617.6107,1216.21,1224.84,1211.63,23607.1194,1223.81,1227.3,1204.02,26358.0655,1207.23,1226.9,1205.66,26188.3074,1223.76,1224.78,1213.45,25755.183,1221.3,1229.98,1218.28,30270.2827,1218.88,1222.12,1210.68,28695.9674
1656136800000,2022-06-25 06:00:00,1218.88,1222.12,1210.68,1219.73,28695.9674,1228.05,1243.74,1215.04,62634.8586,1219.5,1227.41,1215.45,22020.8437,1224.98,1245.43,1223.29,53971.4181,1230.31,1242.72,1222.82,41380.3631,1225.02,1227.1,1208.5,50617.6107,1216.21,1224.84,1211.63,23607.1194,1223.81,1227.3,1204.02,26358.0655,1207.23,1226.9,1205.66,26188.3074,1223.76,1224.78,1213.45,25755.183,1221.3,1229.98,1218.28,30270.2827
1656133200000,2022-06-25 05:00:00,1221.3,1229.98,1218.28,1218.87,30270.2827,1221.35,1232.0,1212.03,38707.5011,1228.05,1243.74,1215.04,62634.8586,1219.5,1227.41,1215.45,22020.8437,1224.98,1245.43,1223.29,53971.4181,1230.31,1242.72,1222.82,41380.3631,1225.02,1227.1,1208.5,50617.6107,1216.21,1224.84,1211.63,23607.1194,1223.81,1227.3,1204.02,26358.0655,1207.23,1226.9,1205.66,26188.3074,1223.76,1224.78,1213.45,25755.183
1656129600000,2022-06-25 04:00:00,1223.76,1224.78,1213.45,1221.3,25755.183,1204.12,1223.12,1201.39,33620.6508,1221.35,1232.0,1212.03,38707.5011,1228.05,1243.74,1215.04,62634.8586,1219.5,1227.41,1215.45,22020.8437,1224.98,1245.43,1223.29,53971.4181,1230.31,1242.72,1222.82,41380.3631,1225.02,1227.1,1208.5,50617.6107,1216.21,1224.84,1211.63,23607.1194,1223.81,1227.3,1204.02,26358.0655,1207.23,1226.9,1205.66,26188.3074
1656126000000,2022-06-25 03:00:00,1207.23,1226.9,1205.66,1223.76,26188.3074,1204.53,1219.0,1202.82,72567.89,1204.12,1223.12,1201.39,33620.6508,1221.35,1232.0,1212.03,38707.5011,1228.05,1243.74,1215.04,62634.8586,1219.5,1227.41,1215.45,22020.8437,1224.98,1245.43,1223.29,53971.4181,1230.31,1242.72,1222.82,41380.3631,1225.02,1227.1,1208.5,50617.6107,1216.21,1224.84,1211.63,23607.1194,1223.81,1227.3,1204.02,26358.0655
1656122400000,2022-06-25 02:00:00,1223.81,1227.3,1204.02,1207.22,26358.0655,1197.98,1205.53,1183.96,47461.1779,1204.53,1219.0,1202.82,72567.89,1204.12,1223.12,1201.39,33620.6508,1221.35,1232.0,1212.03,38707.5011,1228.05,1243.74,1215.04,62634.8586,1219.5,1227.41,1215.45,22020.8437,1224.98,1245.43,1223.29,53971.4181,1230.31,1242.72,1222.82,41380.3631,1225.02,1227.1,1208.5,50617.6107,1216.21,1224.84,1211.63,23607.1194
1656118800000,2022-06-25 01:00:00,1216.21,1224.84,1211.63,1223.8,23607.1194,1202.11,1202.91,1189.57,50087.1678,1197.98,1205.53,1183.96,47461.1779,1204.53,1219.0,1202.82,72567.89,1204.12,1223.12,1201.39,33620.6508,1221.35,1232.0,1212.03,38707.5011,1228.05,1243.74,1215.04,62634.8586,1219.5,1227.41,1215.45,22020.8437,1224.98,1245.43,1223.29,53971.4181,1230.31,1242.72,1222.82,41380.3631,1225.02,1227.1,1208.5,50617.6107
1656115200000,2022-06-25 00:00:00,1225.02,1227.1,1208.5,1216.21,50617.6107,1202.88,1214.84,1192.42,58387.8033,1202.11,1202.91,1189.57,50087.1678,1197.98,1205.53,1183.96,47461.1779,1204.53,1219.0,1202.82,72567.89,1204.12,1223.12,1201.39,33620.6508,1221.35,1232.0,1212.03,38707.5011,1228.05,1243.74,1215.04,62634.8586,1219.5,1227.41,1215.45,22020.8437,1224.98,1245.43,1223.29,53971.4181,1230.31,1242.72,1222.82,41380.3631
1656111600000,2022-06-24 23:00:00,1230.31,1242.72,1222.82,1225.02,41380.3631,1210.78,1221.59,1202.03,81951.8289,1202.88,1214.84,1192.42,58387.8033,1202.11,1202.91,1189.57,50087.1678,1197.98,1205.53,1183.96,47461.1779,1204.53,1219.0,1202.82,72567.89,1204.12,1223.12,1201.39,33620.6508,1221.35,1232.0,1212.03,38707.5011,1228.05,1243.74,1215.04,62634.8586,1219.5,1227.41,1215.45,22020.8437,1224.98,1245.43,1223.29,53971.4181
1656108000000,2022-06-24 22:00:00,1224.98,1245.43,1223.29,1230.3,53971.4181,1195.9,1226.45,1192.18,120975.0107,1210.78,1221.59,1202.03,81951.8289,1202.88,1214.84,1192.42,58387.8033,1202.11,1202.91,1189.57,50087.1678,1197.98,1205.53,1183.96,47461.1779,1204.53,1219.0,1202.82,72567.89,1204.12,1223.12,1201.39,33620.6508,1221.35,1232.0,1212.03,38707.5011,1228.05,1243.74,1215.04,62634.8586,1219.5,1227.41,1215.45,22020.8437
1656104400000,2022-06-24 21:00:00,1219.5,1227.41,1215.45,1224.98,22020.8437,1163.1,1205.52,1161.4,175860.0532,1195.9,1226.45,1192.18,120975.0107,1210.78,1221.59,1202.03,81951.8289,1202.88,1214.84,1192.42,58387.8033,1202.11,1202.91,1189.57,50087.1678,1197.98,1205.53,1183.96,47461.1779,1204.53,1219.0,1202.82,72567.89,1204.12,1223.12,1201.39,33620.6508,1221.35,1232.0,1212.03,38707.5011,1228.05,1243.74,1215.04,62634.8586
1656100800000,2022-06-24 20:00:00,1228.05,1243.74,1215.04,1219.5,62634.8586,1147.46,1164.8,1146.0,35438.5494,1163.1,1205.52,1161.4,175860.0532,1195.9,1226.45,1192.18,120975.0107,1210.78,1221.59,1202.03,81951.8289,1202.88,1214.84,1192.42,58387.8033,1202.11,1202.91,1189.57,50087.1678,1197.98,1205.53,1183.96,47461.1779,1204.53,1219.0,1202.82,72567.89,1204.12,1223.12,1201.39,33620.6508,1221.35,1232.0,1212.03,38707.5011
1656097200000,2022-06-24 19:00:00,1221.35,1232.0,1212.03,1228.04,38707.5011,1159.37,1162.0,1142.97,42175.6136,1147.46,1164.8,1146.0,35438.5494,1163.1,1205.52,1161.4,175860.0532,1195.9,1226.45,1192.18,120975.0107,1210.78,1221.59,1202.03,81951.8289,1202.88,1214.84,1192.42,58387.8033,1202.11,1202.91,1189.57,50087.1678,1197.98,1205.53,1183.96,47461.1779,1204.53,1219.0,1202.82,72567.89,1204.12,1223.12,1201.39,33620.6508
1656093600000,2022-06-24 18:00:00,1204.12,1223.12,1201.39,1221.36,33620.6508,1148.71,1162.76,1148.18,37488.7021,1159.37,1162.0,1142.97,42175.6136,1147.46,1164.8,1146.0,35438.5494,1163.1,1205.52,1161.4,175860.0532,1195.9,1226.45,1192.18,120975.0107,1210.78,1221.59,1202.03,81951.8289,1202.88,1214.84,1192.42,58387.8033,1202.11,1202.91,1189.57,50087.1678,1197.98,1205.53,1183.96,47461.1779,1204.53,1219.0,1202.82,72567.89
1656090000000,2022-06-24 17:00:00,1204.53,1219.0,1202.82,1204.12,72567.89,1136.11,1157.46,1132.02,64375.9715,1148.71,1162.76,1148.18,37488.7021,1159.37,1162.0,1142.97,42175.6136,1147.46,1164.8,1146.0,35438.5494,1163.1,1205.52,1161.4,175860.0532,1195.9,1226.45,1192.18,120975.0107,1210.78,1221.59,1202.03,81951.8289,1202.88,1214.84,1192.42,58387.8033,1202.11,1202.91,1189.57,50087.1678,1197.98,1205.53,1183.96,47461.1779
1656086400000,2022-06-24 16:00:00,1197.98,1205.53,1183.96,1204.53,47461.1779,1141.79,1143.92,1132.0,36231.3814,1136.11,1157.46,1132.02,64375.9715,1148.71,1162.76,1148.18,37488.7021,1159.37,1162.0,1142.97,42175.6136,1147.46,1164.8,1146.0,35438.5494,1163.1,1205.52,1161.4,175860.0532,1195.9,1226.45,1192.18,120975.0107,1210.78,1221.59,1202.03,81951.8289,1202.88,1214.84,1192.42,58387.8033,1202.11,1202.91,1189.57,50087.1678
1656082800000,2022-06-24 15:00:00,1202.11,1202.91,1189.57,1197.98,50087.1678,1148.46,1156.18,1137.15,29240.4871,1141.79,1143.92,1132.0,36231.3814,1136.11,1157.46,1132.02,64375.9715,1148.71,1162.76,1148.18,37488.7021,1159.37,1162.0,1142.97,42175.6136,1147.46,1164.8,1146.0,35438.5494,1163.1,1205.52,1161.4,175860.0532,1195.9,1226.45,1192.18,120975.0107,1210.78,1221.59,1202.03,81951.8289,1202.88,1214.84,1192.42,58387.8033
1656079200000,2022-06-24 14:00:00,1202.88,1214.84,1192.42,1202.11,58387.8033,1150.39,1161.14,1145.84,50490.7606,1148.46,1156.18,1137.15,29240.4871,1141.79,1143.92,1132.0,36231.3814,1136.11,1157.46,1132.02,64375.9715,1148.71,1162.76,1148.18,37488.7021,1159.37,1162.0,1142.97,42175.6136,1147.46,1164.8,1146.0,35438.5494,1163.1,1205.52,1161.4,175860.0532,1195.9,1226.45,1192.18,120975.0107,1210.78,1221.59,1202.03,81951.8289
1656075600000,2022-06-24 13:00:00,1210.78,1221.59,1202.03,1202.86,81951.8289,1152.52,1161.0,1148.43,36912.4775,1150.39,1161.14,1145.84,50490.7606,1148.46,1156.18,1137.15,29240.4871,1141.79,1143.92,1132.0,36231.3814,1136.11,1157.46,1132.02,64375.9715,1148.71,1162.76,1148.18,37488.7021,1159.37,1162.0,1142.97,42175.6136,1147.46,1164.8,1146.0,35438.5494,1163.1,1205.52,1161.4,175860.0532,1195.9,1226.45,1192.18,120975.0107
1656072000000,2022-06-24 12:00:00,1195.9,1226.45,1192.18,1210.78,120975.0107,1151.44,1168.4,1149.55,47004.6405,1152.52,1161.0,1148.43,36912.4775,1150.39,1161.14,1145.84,50490.7606,1148.46,1156.18,1137.15,29240.4871,1141.79,1143.92,1132.0,36231.3814,1136.11,1157.46,1132.02,64375.9715,1148.71,1162.76,1148.18,37488.7021,1159.37,1162.0,1142.97,42175.6136,1147.46,1164.8,1146.0,35438.5494,1163.1,1205.52,1161.4,175860.0532
1656068400000,2022-06-24 11:00:00,1163.1,1205.52,1161.4,1195.91,175860.0532,1143.39,1163.47,1141.56,52539.5116,1151.44,1168.4,1149.55,47004.6405,1152.52,1161.0,1148.43,36912.4775,1150.39,1161.14,1145.84,50490.7606,1148.46,1156.18,1137.15,29240.4871,1141.79,1143.92,1132.0,36231.3814,1136.11,1157.46,1132.02,64375.9715,1148.71,1162.76,1148.18,37488.7021,1159.37,1162.0,1142.97,42175.6136,1147.46,1164.8,1146.0,35438.5494
1656064800000,2022-06-24 10:00:00,1147.46,1164.8,1146.0,1163.1,35438.5494,1144.71,1159.26,1141.01,45612.8205,1143.39,1163.47,1141.56,52539.5116,1151.44,1168.4,1149.55,47004.6405,1152.52,1161.0,1148.43,36912.4775,1150.39,1161.14,1145.84,50490.7606,1148.46,1156.18,1137.15,29240.4871,1141.79,1143.92,1132.0,36231.3814,1136.11,1157.46,1132.02,64375.9715,1148.71,1162.76,1148.18,37488.7021,1159.37,1162.0,1142.97,42175.6136
1656061200000,2022-06-24 09:00:00,1159.37,1162.0,1142.97,1147.47,42175.6136,1141.56,1151.4,1140.6,34329.1007,1144.71,1159.26,1141.01,45612.8205,1143.39,1163.47,1141.56,52539.5116,1151.44,1168.4,1149.55,47004.6405,1152.52,1161.0,1148.43,36912.4775,1150.39,1161.14,1145.84,50490.7606,1148.46,1156.18,1137.15,29240.4871,1141.79,1143.92,1132.0,36231.3814,1136.11,1157.46,1132.02,64375.9715,1148.71,1162.76,1148.18,37488.7021
1656057600000,2022-06-24 08:00:00,1148.71,1162.76,1148.18,1159.37,37488.7021,1122.26,1155.0,1122.0,119172.9876,1141.56,1151.4,1140.6,34329.1007,1144.71,1159.26,1141.01,45612.8205,1143.39,1163.47,1141.56,52539.5116,1151.44,1168.4,1149.55,47004.6405,1152.52,1161.0,1148.43,36912.4775,1150.39,1161.14,1145.84,50490.7606,1148.46,1156.18,1137.15,29240.4871,1141.79,1143.92,1132.0,36231.3814,1136.11,1157.46,1132.02,64375.9715
1656054000000,2022-06-24 07:00:00,1136.11,1157.46,1132.02,1148.7,64375.9715,1135.69,1137.38,1121.61,38275.7358,1122.26,1155.0,1122.0,119172.9876,1141.56,1151.4,1140.6,34329.1007,1144.71,1159.26,1141.01,45612.8205,1143.39,1163.47,1141.56,52539.5116,1151.44,1168.4,1149.55,47004.6405,1152.52,1161.0,1148.43,36912.4775,1150.39,1161.14,1145.84,50490.7606,1148.46,1156.18,1137.15,29240.4871,1141.79,1143.92,1132.0,36231.3814
1656050400000,2022-06-24 06:00:00,1141.79,1143.92,1132.0,1136.11,36231.3814,1126.64,1145.0,1120.0,68834.1679,1135.69,1137.38,1121.61,38275.7358,1122.26,1155.0,1122.0,119172.9876,1141.56,1151.4,1140.6,34329.1007,1144.71,1159.26,1141.01,45612.8205,1143.39,1163.47,1141.56,52539.5116,1151.44,1168.4,1149.55,47004.6405,1152.52,1161.0,1148.43,36912.4775,1150.39,1161.14,1145.84,50490.7606,1148.46,1156.18,1137.15,29240.4871
1656046800000,2022-06-24 05:00:00,1148.46,1156.18,1137.15,1141.8,29240.4871,1101.85,1128.21,1099.67,73025.5548,1126.64,1145.0,1120.0,68834.1679,1135.69,1137.38,1121.61,38275.7358,1122.26,1155.0,1122.0,119172.9876,1141.56,1151.4,1140.6,34329.1007,1144.71,1159.26,1141.01,45612.8205,1143.39,1163.47,1141.56,52539.5116,1151.44,1168.4,1149.55,47004.6405,1152.52,1161.0,1148.43,36912.4775,1150.39,1161.14,1145.84,50490.7606
1656043200000,2022-06-24 04:00:00,1150.39,1161.14,1145.84,1148.46,50490.7606,1093.65,1104.19,1089.31,27750.9094,1101.85,1128.21,1099.67,73025.5548,1126.64,1145.0,1120.0,68834.1679,1135.69,1137.38,1121.61,38275.7358,1122.26,1155.0,1122.0,119172.9876,1141.56,1151.4,1140.6,34329.1007,1144.71,1159.26,1141.01,45612.8205,1143.39,1163.47,1141.56,52539.5116,1151.44,1168.4,1149.55,47004.6405,1152.52,1161.0,1148.43,36912.4775
1656039600000,2022-06-24 03:00:00,1152.52,1161.0,1148.43,1150.39,36912.4775,1090.27,1098.36,1082.78,29427.5806,1093.65,1104.19,1089.31,27750.9094,1101.85,1128.21,1099.67,73025.5548,1126.64,1145.0,1120.0,68834.1679,1135.69,1137.38,1121.61,38275.7358,1122.26,1155.0,1122.0,119172.9876,1141.56,1151.4,1140.6,34329.1007,1144.71,1159.26,1141.01,45612.8205,1143.39,1163.47,1141.56,52539.5116,1151.44,1168.4,1149.55,47004.6405
1656036000000,2022-06-24 02:00:00,1151.44,1168.4,1149.55,1152.52,47004.6405,1094.21,1097.63,1087.6,33300.0446,1090.27,1098.36,1082.78,29427.5806,1093.65,1104.19,1089.31,27750.9094,1101.85,1128.21,1099.67,73025.5548,1126.64,1145.0,1120.0,68834.1679,1135.69,1137.38,1121.61,38275.7358,1122.26,1155.0,1122.0,119172.9876,1141.56,1151.4,1140.6,34329.1007,1144.71,1159.26,1141.01,45612.8205,1143.39,1163.47,1141.56,52539.5116
1656032400000,2022-06-24 01:00:00,1143.39,1163.47,1141.56,1151.43,52539.5116,1111.53,1112.62,1086.95,48328.7141,1094.21,1097.63,1087.6,33300.0446,1090.27,1098.36,1082.78,29427.5806,1093.65,1104.19,1089.31,27750.9094,1101.85,1128.21,1099.67,73025.5548,1126.64,1145.0,1120.0,68834.1679,1135.69,1137.38,1121.61,38275.7358,1122.26,1155.0,1122.0,119172.9876,1141.56,1151.4,1140.6,34329.1007,1144.71,1159.26,1141.01,45612.8205
