open_ts_int,open_ts_str,open,high,low,close,volume,open0,close0,volume0,open1,close1,volume1,open2,close2,volume2,open3,close3,volume3,open4,close4,volume4,open5,close5,volume5,open6,close6,volume6,open7,close7,volume7,open8,close8,volume8,open9,close9,volume9,open10,close10,volume10,open11,close11,volume11,open12,close12,volume12,open13,close13,volume13,open14,close14,volume14
1672833600000,2023-01-04 12:00:00,1251.59,1256.48,1250.77,1250.99,11878.3749,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472,1249.82,1251.58,6988.3274
1672830000000,2023-01-04 11:00:00,1249.82,1253.72,1249.51,1251.58,6988.3274,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293,1249.69,1249.82,6218.6472
1672826400000,2023-01-04 10:00:00,1249.69,1250.36,1248.7,1249.82,6218.6472,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208,1250.75,1249.68,9623.1293
1672822800000,2023-01-04 09:00:00,1250.75,1251.74,1248.6,1249.68,9623.1293,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235,1252.0,1250.74,24092.2208
1672819200000,2023-01-04 08:00:00,1252.0,1264.0,1248.59,1250.74,24092.2208,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449,1250.5,1252.0,12851.235
1672815600000,2023-01-04 07:00:00,1250.5,1253.13,1247.93,1252.0,12851.235,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403,1248.03,1250.51,18740.1449
1672812000000,2023-01-04 06:00:00,1248.03,1251.97,1247.33,1250.51,18740.1449,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504,1250.34,1248.02,10856.9403
1672808400000,2023-01-04 05:00:00,1250.34,1251.17,1247.3,1248.02,10856.9403,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944,1250.73,1250.35,26288.0504
1672804800000,2023-01-04 04:00:00,1250.73,1254.54,1248.84,1250.35,26288.0504,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903,1231.6,1250.74,76429.5944
1672801200000,2023-01-04 03:00:00,1231.6,1254.96,1231.6,1250.74,76429.5944,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655,1224.11,1231.6,28533.2903
1672797600000,2023-01-04 02:00:00,1224.11,1234.5,1224.1,1231.6,28533.2903,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517,1213.54,1224.1,30267.655
1672794000000,2023-01-04 01:00:00,1213.54,1228.85,1213.27,1224.1,30267.655,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304,1214.56,1213.53,4307.5517
1672790400000,2023-01-04 00:00:00,1214.56,1214.96,1212.71,1213.53,4307.5517,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385,1212.69,1214.55,6907.6304
1672786800000,2023-01-03 23:00:00,1212.69,1216.39,1212.24,1214.55,6907.6304,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176,1211.49,1212.69,4408.9385
1672783200000,2023-01-03 22:00:00,1211.49,1212.98,1210.21,1212.69,4408.9385,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741,1210.99,1211.48,13349.8176
1672779600000,2023-01-03 21:00:00,1210.99,1212.59,1210.34,1211.48,13349.8176,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096,1209.51,1211.0,11935.8741
1672776000000,2023-01-03 20:00:00,1209.51,1212.92,1209.44,1211.0,11935.8741,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902,1207.87,1209.5,9794.8096
1672772400000,2023-01-03 19:00:00,1207.87,1210.61,1204.93,1209.5,9794.8096,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412,1208.74,1207.88,6157.902
1672768800000,2023-01-03 18:00:00,1208.74,1209.18,1206.66,1207.88,6157.902,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747,1207.71,1208.75,6148.6412
1672765200000,2023-01-03 17:00:00,1207.71,1209.74,1206.88,1208.75,6148.6412,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534,1211.77,1207.71,12333.747
1672761600000,2023-01-03 16:00:00,1211.77,1212.76,1207.31,1207.71,12333.747,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998,1210.32,1211.76,16679.9534
1672758000000,2023-01-03 15:00:00,1210.32,1212.15,1207.09,1211.76,16679.9534,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492,1216.4,1210.33,26626.7998
1672754400000,2023-01-03 14:00:00,1216.4,1219.24,1206.0,1210.33,26626.7998,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408,1215.35,1216.4,9364.1492
1672750800000,2023-01-03 13:00:00,1215.35,1217.84,1215.21,1216.4,9364.1492,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239,1214.98,1215.35,5654.6408
1672747200000,2023-01-03 12:00:00,1214.98,1216.5,1214.5,1215.35,5654.6408,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258,1215.73,1214.98,5146.4239
1672743600000,2023-01-03 11:00:00,1215.73,1216.92,1214.19,1214.98,5146.4239,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249,1217.49,1215.73,8359.9258
1672740000000,2023-01-03 10:00:00,1217.49,1218.4,1215.73,1215.73,8359.9258,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874,1215.64,1217.48,8999.9249
1672736400000,2023-01-03 09:00:00,1215.64,1218.57,1215.63,1217.48,8999.9249,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791,1216.61,1215.63,7372.5874
1672732800000,2023-01-03 08:00:00,1216.61,1217.08,1213.99,1215.63,7372.5874,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804,1216.8,1216.61,4094.1791
1672729200000,2023-01-03 07:00:00,1216.8,1217.17,1215.29,1216.61,4094.1791,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739,1217.85,1216.8,7585.1804
1672725600000,2023-01-03 06:00:00,1217.85,1219.89,1216.46,1216.8,7585.1804,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462,1213.55,1217.86,5559.7739
1672722000000,2023-01-03 05:00:00,1213.55,1217.86,1213.43,1217.86,5559.7739,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641,1215.58,1213.54,4289.5462
1672718400000,2023-01-03 04:00:00,1215.58,1215.79,1213.41,1213.54,4289.5462,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288,1214.21,1215.59,6510.5641
1672714800000,2023-01-03 03:00:00,1214.21,1216.21,1212.93,1215.59,6510.5641,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063,1214.13,1214.22,4795.288
1672711200000,2023-01-03 02:00:00,1214.13,1215.22,1212.97,1214.22,4795.288,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908,1215.55,1214.14,7526.1063
1672707600000,2023-01-03 01:00:00,1215.55,1215.79,1211.5,1214.14,7526.1063,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211,1213.99,1215.55,5917.0908
1672704000000,2023-01-03 00:00:00,1213.99,1216.81,1213.0,1215.55,5917.0908,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245,1215.1,1214.0,10130.3211
1672700400000,2023-01-02 23:00:00,1215.1,1217.11,1212.82,1214.0,10130.3211,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274,1219.79,1215.11,12767.6245
1672696800000,2023-01-02 22:00:00,1219.79,1220.31,1211.22,1215.11,12767.6245,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116,1218.39,1219.79,6210.7274
1672693200000,2023-01-02 21:00:00,1218.39,1223.85,1218.09,1219.79,6210.7274,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757,1218.88,1218.4,3148.2116
1672689600000,2023-01-02 20:00:00,1218.88,1218.88,1216.61,1218.4,3148.2116,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939,1218.04,1218.87,2832.7757
1672686000000,2023-01-02 19:00:00,1218.04,1219.3,1217.38,1218.87,2832.7757,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496,1217.09,1218.03,3683.9939
1672682400000,2023-01-02 18:00:00,1217.09,1219.35,1216.66,1218.03,3683.9939,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316,1216.52,1217.08,5356.3496
1672678800000,2023-01-02 17:00:00,1216.52,1217.37,1215.74,1217.08,5356.3496,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228,1219.0,1216.51,7288.0316
1672675200000,2023-01-02 16:00:00,1219.0,1220.29,1216.26,1216.51,7288.0316,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659,1216.77,1219.0,14366.9228
1672671600000,2023-01-02 15:00:00,1216.77,1220.98,1215.45,1219.0,14366.9228,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938,1214.95,1216.78,9916.8659
1672668000000,2023-01-02 14:00:00,1214.95,1218.39,1214.92,1216.78,9916.8659,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258,1216.62,1214.95,6919.2938
1672664400000,2023-01-02 13:00:00,1216.62,1217.01,1214.04,1214.95,6919.2938,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952,1217.35,1216.62,5725.8258
